Name,Rating,Description,Total Reviews,Room Price
"['The ClevelandOpens in new window', 'GUEST HOUSE PARSONSOpens in new window', 'The Hoxton, ShoreditchOpens in new window', 'Greenwich - 1930s retro flat - 3 bedroomsOpens in new window', 'Impeccable 1-Bed House in LondonOpens in new window', ""YHA London St Paul'sOpens in new window"", 'Courthouse Hotel ShoreditchOpens in new window', 'Montcalm East, Autograph CollectionOpens in new window', 'London Olympus Hotel NirvanaOpens in new window', 'Apex London Wall HotelOpens in new window', 'Caesar HotelOpens in new window', 'Great Scotland Yard Hotel, part of HyattOpens in new window', 'Courthouse Hotel LondonOpens in new window', 'Ambassadors BloomsburyOpens in new window', 'Camden ApartmentsOpens in new window', 'Pestana Chelsea Bridge HotelOpens in new window', 'Rhodes HotelOpens in new window', 'citizenM London Victoria StationOpens in new window', 'Corinthia LondonOpens in new window', 'Blueprint Living Apartments -Turnmill StreetOpens in new window', 'The Capital Hotel, Apartments & TownhouseOpens in new window', 'Sloane Square HotelOpens in new window', 'The Athenaeum Hotel & ResidencesOpens in new window', 'The Standard LondonOpens in new window', 'Hyatt Regency London BlackfriarsOpens in new window']","[8.1, 8.4, 7.8, 6.8, 8.7, 7.0, 8.9, 8.3, 8.8, 6.7, 6.9, 6.7, 8.1, 7.7, 8.8, 9.3, 8.0, 8.2, 7.9, 8.6, 8.7]","['Very good ', 'Very good ', 'Good ', 'Review score ', 'Fabulous ', 'Good ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Review score ', 'Review score ', 'Review score ', 'Very good ', 'Good ', 'Fabulous ', 'Superb ', 'Very good ', 'Very good ', 'Good ', 'Fabulous ', 'Fabulous ']","['1,409 reviews', '1,518 reviews', '576 reviews', '695 reviews', '3,544 reviews', '510 reviews', '507 reviews', '2,231 reviews', '594 reviews', '1,081 reviews', '1,238 reviews', '76 reviews', '2,498 reviews', '1,693 reviews', '702 reviews', '705 reviews', '313 reviews', '700 reviews', '1,299 reviews', '542 reviews', '1,674 reviews']","['£194', '£110', '£259', '£260', '£349', '£149', '£265', '£233', '£86', '£209', '£412', '£279', '£209', '£122', '£267', '£159', '£216', '£1,158', '£200', '£480', '£285', '£673', '£279', '£424']"
"['Caring HotelOpens in new window', 'GUEST HOUSE PARSONSOpens in new window', 'Sun Street HotelOpens in new window', 'One Hundred ShoreditchOpens in new window', 'The Chesterfield MayfairOpens in new window', 'The Hoxton, ShoreditchOpens in new window', 'Greenwich - 1930s retro flat - 3 bedroomsOpens in new window', 'Flemings MayfairOpens in new window', 'Impeccable 1-Bed House in LondonOpens in new window', 'Radisson Blu Edwardian Kenilworth Hotel, LondonOpens in new window', ""YHA London St Paul'sOpens in new window"", 'Nobu Hotel London Portman SquareOpens in new window', 'Montcalm East, Autograph CollectionOpens in new window', 'Canary Riverside Plaza HotelOpens in new window', 'London Olympus Hotel NirvanaOpens in new window', 'Apex London Wall HotelOpens in new window', 'Caesar HotelOpens in new window', 'Great Scotland Yard Hotel, part of HyattOpens in new window', 'Courthouse Hotel LondonOpens in new window', 'Marlin Apartments London Bridge - Empire SquareOpens in new window', 'Ambassadors BloomsburyOpens in new window', 'Pestana Chelsea Bridge HotelOpens in new window', 'Camden ApartmentsOpens in new window', 'Rhodes HotelOpens in new window', 'Corinthia LondonOpens in new window']","[7.7, 9.4, 8.6, 8.9, 8.4, 8.7, 8.1, 7.8, 8.5, 8.7, 8.4, 7.0, 8.9, 8.3, 8.8, 6.7, 7.6, 6.9, 8.1, 6.7, 7.7, 9.3]","['Good ', 'Superb ', 'Fabulous ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Very good ', 'Good ', 'Very good ', 'Fabulous ', 'Very good ', 'Good ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Review score ', 'Good ', 'Review score ', 'Very good ', 'Review score ', 'Good ', 'Superb ']","['1,779 reviews', '32 reviews', '1,550 reviews', '2,147 reviews', '1,518 reviews', '524 reviews', '2,186 reviews', '576 reviews', '850 reviews', '3,544 reviews', '612 reviews', '510 reviews', '507 reviews', '2,231 reviews', '594 reviews', '1,081 reviews', '912 reviews', '1,238 reviews', '2,498 reviews', '76 reviews', '1,693 reviews', '705 reviews']",[]
"['The ClevelandOpens in new window', 'GUEST HOUSE PARSONSOpens in new window', 'Sun Street HotelOpens in new window', 'One Hundred ShoreditchOpens in new window', 'The Chesterfield MayfairOpens in new window', 'The Hoxton, ShoreditchOpens in new window', 'Greenwich - 1930s retro flat - 3 bedroomsOpens in new window', 'Flemings MayfairOpens in new window', 'Impeccable 1-Bed House in LondonOpens in new window', 'Radisson Blu Edwardian Kenilworth Hotel, LondonOpens in new window', 'The Rokxy Townhouse - Kings CrossOpens in new window', ""YHA London St Paul'sOpens in new window"", 'Nobu Hotel London Portman SquareOpens in new window', 'citizenM London Victoria StationOpens in new window', 'Montcalm East, Autograph CollectionOpens in new window', 'Canary Riverside Plaza HotelOpens in new window', 'London Olympus Hotel NirvanaOpens in new window', 'Apex London Wall HotelOpens in new window', 'Caesar HotelOpens in new window', 'Great Scotland Yard Hotel, part of HyattOpens in new window', 'Courthouse Hotel LondonOpens in new window', 'Marlin Apartments London Bridge - Empire SquareOpens in new window', 'Ambassadors BloomsburyOpens in new window', 'Pestana Chelsea Bridge HotelOpens in new window', 'Camden ApartmentsOpens in new window']","[8.1, 9.4, 8.6, 8.9, 8.4, 8.7, 8.1, 8.5, 7.8, 8.5, 8.8, 8.7, 8.4, 7.0, 8.9, 8.3, 8.8, 6.7, 7.6, 6.9, 8.1, 6.7]","['Very good ', 'Superb ', 'Fabulous ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Very good ', 'Very good ', 'Good ', 'Very good ', 'Fabulous ', 'Fabulous ', 'Very good ', 'Good ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Review score ', 'Good ', 'Review score ', 'Very good ', 'Review score ']","['1,409 reviews', '32 reviews', '1,550 reviews', '2,147 reviews', '1,518 reviews', '524 reviews', '2,186 reviews', '324 reviews', '576 reviews', '850 reviews', '702 reviews', '3,544 reviews', '612 reviews', '510 reviews', '507 reviews', '2,231 reviews', '594 reviews', '1,081 reviews', '912 reviews', '1,238 reviews', '2,498 reviews', '76 reviews']","['£204', '£110', '£331', '£269', '£390', '£259', '£260', '£540', '£349', '£314', '£255', '£149', '£755', '£254', '£233', '£408', '£90', '£209', '£412', '£279', '£279', '£209', '£267', '£128']"
"['The ClevelandOpens in new window', 'GUEST HOUSE PARSONSOpens in new window', 'Sun Street HotelOpens in new window', 'One Hundred ShoreditchOpens in new window', 'The Chesterfield MayfairOpens in new window', 'The Hoxton, ShoreditchOpens in new window', 'Greenwich - 1930s retro flat - 3 bedroomsOpens in new window', 'Flemings MayfairOpens in new window', 'Impeccable 1-Bed House in LondonOpens in new window', 'Radisson Blu Edwardian Kenilworth Hotel, LondonOpens in new window', 'The Rokxy Townhouse - Kings CrossOpens in new window', ""YHA London St Paul'sOpens in new window"", 'Nobu Hotel London Portman SquareOpens in new window', 'Courthouse Hotel ShoreditchOpens in new window', 'Montcalm East, Autograph CollectionOpens in new window', 'Canary Riverside Plaza HotelOpens in new window', 'London Olympus Hotel NirvanaOpens in new window', 'Apex London Wall HotelOpens in new window', 'Caesar HotelOpens in new window', 'Great Scotland Yard Hotel, part of HyattOpens in new window', 'Courthouse Hotel LondonOpens in new window', 'Marlin Apartments London Bridge - Empire SquareOpens in new window', 'Ambassadors BloomsburyOpens in new window', 'Pestana Chelsea Bridge HotelOpens in new window', 'Camden ApartmentsOpens in new window']","[8.1, 9.4, 8.6, 8.9, 8.4, 8.7, 8.1, 8.5, 7.8, 8.5, 6.8, 8.7, 8.4, 7.0, 8.9, 8.3, 8.8, 6.7, 7.6, 6.9, 8.1, 6.7]","['Very good ', 'Superb ', 'Fabulous ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Very good ', 'Very good ', 'Good ', 'Very good ', 'Review score ', 'Fabulous ', 'Very good ', 'Good ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Review score ', 'Good ', 'Review score ', 'Very good ', 'Review score ']","['1,409 reviews', '32 reviews', '1,550 reviews', '2,147 reviews', '1,518 reviews', '524 reviews', '2,186 reviews', '324 reviews', '576 reviews', '850 reviews', '695 reviews', '3,544 reviews', '612 reviews', '510 reviews', '507 reviews', '2,231 reviews', '594 reviews', '1,081 reviews', '912 reviews', '1,238 reviews', '2,498 reviews', '76 reviews']",[]
"['The ClevelandOpens in new window', 'GUEST HOUSE PARSONSOpens in new window', 'The Hoxton, ShoreditchOpens in new window', 'Greenwich - 1930s retro flat - 3 bedroomsOpens in new window', 'Impeccable 1-Bed House in LondonOpens in new window', ""YHA London St Paul'sOpens in new window"", 'Courthouse Hotel ShoreditchOpens in new window', 'Montcalm East, Autograph CollectionOpens in new window', 'London Olympus Hotel NirvanaOpens in new window', 'Apex London Wall HotelOpens in new window', 'Caesar HotelOpens in new window', 'Great Scotland Yard Hotel, part of HyattOpens in new window', 'Courthouse Hotel LondonOpens in new window', 'Marlin Apartments London Bridge - Empire SquareOpens in new window', 'Ambassadors BloomsburyOpens in new window', 'Pestana Chelsea Bridge HotelOpens in new window', 'Camden ApartmentsOpens in new window', 'Rhodes HotelOpens in new window', 'citizenM London Victoria StationOpens in new window', 'Corinthia LondonOpens in new window', 'Blueprint Living Apartments -Turnmill StreetOpens in new window', 'The Capital Hotel, Apartments & TownhouseOpens in new window', 'Sloane Square HotelOpens in new window', 'The Athenaeum Hotel & ResidencesOpens in new window', 'The Standard LondonOpens in new window']","[8.1, 8.4, 7.8, 6.8, 8.7, 7.0, 8.9, 8.3, 8.8, 6.7, 7.6, 6.9, 8.1, 6.7, 7.7, 8.8, 9.3, 8.0, 8.2, 7.9, 8.6, 8.7]","['Very good ', 'Very good ', 'Good ', 'Review score ', 'Fabulous ', 'Good ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Review score ', 'Good ', 'Review score ', 'Very good ', 'Review score ', 'Good ', 'Fabulous ', 'Superb ', 'Very good ', 'Very good ', 'Good ', 'Fabulous ', 'Fabulous ']","['1,409 reviews', '1,518 reviews', '576 reviews', '695 reviews', '3,544 reviews', '510 reviews', '507 reviews', '2,231 reviews', '594 reviews', '1,081 reviews', '912 reviews', '1,238 reviews', '2,498 reviews', '76 reviews', '1,693 reviews', '702 reviews', '705 reviews', '313 reviews', '700 reviews', '1,299 reviews', '542 reviews', '1,674 reviews']","['£204', '£110', '£259', '£260', '£349', '£149', '£265', '£233', '£90', '£209', '£412', '£279', '£279', '£209', '£267', '£128', '£167', '£216', '£1,158', '£200', '£480', '£285', '£673', '£279']"
"['The ClevelandOpens in new window', 'GUEST HOUSE PARSONSOpens in new window', 'Sun Street HotelOpens in new window', 'One Hundred ShoreditchOpens in new window', 'The Chesterfield MayfairOpens in new window', 'The Hoxton, ShoreditchOpens in new window', 'Greenwich - 1930s retro flat - 3 bedroomsOpens in new window', 'Flemings MayfairOpens in new window', 'Impeccable 1-Bed House in LondonOpens in new window', 'Radisson Blu Edwardian Kenilworth Hotel, LondonOpens in new window', 'The Rokxy Townhouse - Kings CrossOpens in new window', ""YHA London St Paul'sOpens in new window"", 'Nobu Hotel London Portman SquareOpens in new window', 'Courthouse Hotel ShoreditchOpens in new window', 'Montcalm East, Autograph CollectionOpens in new window', 'Canary Riverside Plaza HotelOpens in new window', 'London Olympus Hotel NirvanaOpens in new window', 'Apex London Wall HotelOpens in new window', 'Caesar HotelOpens in new window', 'Great Scotland Yard Hotel, part of HyattOpens in new window', 'Courthouse Hotel LondonOpens in new window', 'Marlin Apartments London Bridge - Empire SquareOpens in new window', 'Ambassadors BloomsburyOpens in new window', 'Pestana Chelsea Bridge HotelOpens in new window', 'Camden ApartmentsOpens in new window']","[8.1, 9.4, 8.6, 8.9, 8.4, 8.7, 8.1, 8.5, 7.8, 8.5, 6.8, 8.7, 8.4, 7.0, 8.9, 8.3, 8.8, 6.7, 7.6, 6.9, 8.1, 6.7]","['Very good ', 'Superb ', 'Fabulous ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Very good ', 'Very good ', 'Good ', 'Very good ', 'Review score ', 'Fabulous ', 'Very good ', 'Good ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Review score ', 'Good ', 'Review score ', 'Very good ', 'Review score ']","['1,409 reviews', '32 reviews', '1,550 reviews', '2,147 reviews', '1,518 reviews', '524 reviews', '2,186 reviews', '324 reviews', '576 reviews', '850 reviews', '695 reviews', '3,544 reviews', '612 reviews', '510 reviews', '507 reviews', '2,231 reviews', '594 reviews', '1,081 reviews', '912 reviews', '1,238 reviews', '2,498 reviews', '76 reviews']","['£204', '£110', '£331', '£269', '£390', '£259', '£260', '£540', '£349', '£314', '£255', '£149', '£755', '£265', '£233', '£408', '£90', '£209', '£412', '£279', '£279', '£209', '£267', '£128']"
"['The ClevelandOpens in new window', 'GUEST HOUSE PARSONSOpens in new window', 'Sun Street HotelOpens in new window', 'One Hundred ShoreditchOpens in new window', 'The Chesterfield MayfairOpens in new window', 'The Hoxton, ShoreditchOpens in new window', 'Greenwich - 1930s retro flat - 3 bedroomsOpens in new window', 'Flemings MayfairOpens in new window', 'Impeccable 1-Bed House in LondonOpens in new window', 'Radisson Blu Edwardian Kenilworth Hotel, LondonOpens in new window', 'The Rokxy Townhouse - Kings CrossOpens in new window', ""YHA London St Paul'sOpens in new window"", 'Nobu Hotel London Portman SquareOpens in new window', 'Courthouse Hotel ShoreditchOpens in new window', 'Montcalm East, Autograph CollectionOpens in new window', 'Canary Riverside Plaza HotelOpens in new window', 'London Olympus Hotel NirvanaOpens in new window', 'Apex London Wall HotelOpens in new window', 'Caesar HotelOpens in new window', 'Great Scotland Yard Hotel, part of HyattOpens in new window', 'Courthouse Hotel LondonOpens in new window', 'Marlin Apartments London Bridge - Empire SquareOpens in new window', 'Ambassadors BloomsburyOpens in new window', 'Camden ApartmentsOpens in new window', 'Pestana Chelsea Bridge HotelOpens in new window']","[8.1, 9.4, 8.6, 8.9, 8.4, 8.7, 8.1, 8.5, 7.8, 8.5, 6.8, 8.7, 8.4, 7.0, 8.9, 8.3, 8.8, 6.7, 7.6, 6.9, 6.7, 8.1]","['Very good ', 'Superb ', 'Fabulous ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Very good ', 'Very good ', 'Good ', 'Very good ', 'Review score ', 'Fabulous ', 'Very good ', 'Good ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Review score ', 'Good ', 'Review score ', 'Review score ', 'Very good ']","['1,409 reviews', '32 reviews', '1,550 reviews', '2,147 reviews', '1,518 reviews', '524 reviews', '2,186 reviews', '324 reviews', '576 reviews', '850 reviews', '695 reviews', '3,544 reviews', '612 reviews', '510 reviews', '507 reviews', '2,231 reviews', '594 reviews', '1,081 reviews', '912 reviews', '1,238 reviews', '76 reviews', '2,498 reviews']",[]
"['The ClevelandOpens in new window', 'GUEST HOUSE PARSONSOpens in new window', 'Sun Street HotelOpens in new window', 'One Hundred ShoreditchOpens in new window', 'The Chesterfield MayfairOpens in new window', 'The Hoxton, ShoreditchOpens in new window', 'Greenwich - 1930s retro flat - 3 bedroomsOpens in new window', 'Flemings MayfairOpens in new window', 'Impeccable 1-Bed House in LondonOpens in new window', 'Radisson Blu Edwardian Kenilworth Hotel, LondonOpens in new window', 'The Rokxy Townhouse - Kings CrossOpens in new window', ""YHA London St Paul'sOpens in new window"", 'Nobu Hotel London Portman SquareOpens in new window', 'Courthouse Hotel ShoreditchOpens in new window', 'Montcalm East, Autograph CollectionOpens in new window', 'Canary Riverside Plaza HotelOpens in new window', 'London Olympus Hotel NirvanaOpens in new window', 'Apex London Wall HotelOpens in new window', 'Caesar HotelOpens in new window', 'Great Scotland Yard Hotel, part of HyattOpens in new window', 'Courthouse Hotel LondonOpens in new window', 'Marlin Apartments London Bridge - Empire SquareOpens in new window', 'Ambassadors BloomsburyOpens in new window', 'Pestana Chelsea Bridge HotelOpens in new window', 'Camden ApartmentsOpens in new window']","[8.1, 9.4, 8.6, 8.9, 8.4, 8.7, 8.1, 8.5, 7.8, 8.5, 6.8, 8.7, 8.4, 7.0, 8.9, 8.3, 8.8, 6.7, 7.6, 6.9, 8.1, 6.7]","['Very good ', 'Superb ', 'Fabulous ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Very good ', 'Very good ', 'Good ', 'Very good ', 'Review score ', 'Fabulous ', 'Very good ', 'Good ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Review score ', 'Good ', 'Review score ', 'Very good ', 'Review score ']","['1,409 reviews', '32 reviews', '1,550 reviews', '2,147 reviews', '1,518 reviews', '524 reviews', '2,186 reviews', '324 reviews', '576 reviews', '850 reviews', '695 reviews', '3,544 reviews', '612 reviews', '510 reviews', '507 reviews', '2,231 reviews', '594 reviews', '1,081 reviews', '912 reviews', '1,238 reviews', '2,498 reviews', '76 reviews']",[]
"['The ClevelandOpens in new window', 'GUEST HOUSE PARSONSOpens in new window', 'One Hundred ShoreditchOpens in new window', 'The Chesterfield MayfairOpens in new window', 'Greenwich - 1930s retro flat - 3 bedroomsOpens in new window', 'Flemings MayfairOpens in new window', 'Impeccable 1-Bed House in LondonOpens in new window', 'Radisson Blu Edwardian Kenilworth Hotel, LondonOpens in new window', 'The Rokxy Townhouse - Kings CrossOpens in new window', ""YHA London St Paul'sOpens in new window"", 'Nobu Hotel London Portman SquareOpens in new window', 'Courthouse Hotel ShoreditchOpens in new window', 'Montcalm East, Autograph CollectionOpens in new window', 'Canary Riverside Plaza HotelOpens in new window', 'London Olympus Hotel NirvanaOpens in new window', 'Apex London Wall HotelOpens in new window', 'Great Scotland Yard Hotel, part of HyattOpens in new window', 'Courthouse Hotel LondonOpens in new window', 'Marlin Apartments London Bridge - Empire SquareOpens in new window', 'Ambassadors BloomsburyOpens in new window', 'Pestana Chelsea Bridge HotelOpens in new window', 'Camden ApartmentsOpens in new window', 'Rhodes HotelOpens in new window', 'citizenM London Victoria StationOpens in new window', 'Corinthia LondonOpens in new window']","[8.1, 8.6, 8.9, 8.7, 8.1, 8.5, 7.8, 8.5, 6.8, 8.7, 8.4, 7.0, 8.9, 8.8, 6.7, 7.6, 6.9, 8.1, 6.7, 7.7, 8.8, 9.3]","['Very good ', 'Fabulous ', 'Fabulous ', 'Fabulous ', 'Very good ', 'Very good ', 'Good ', 'Very good ', 'Review score ', 'Fabulous ', 'Very good ', 'Good ', 'Fabulous ', 'Fabulous ', 'Review score ', 'Good ', 'Review score ', 'Very good ', 'Review score ', 'Good ', 'Fabulous ', 'Superb ']","['1,409 reviews', '1,550 reviews', '2,147 reviews', '524 reviews', '2,186 reviews', '324 reviews', '576 reviews', '850 reviews', '695 reviews', '3,544 reviews', '612 reviews', '510 reviews', '507 reviews', '594 reviews', '1,081 reviews', '912 reviews', '1,238 reviews', '2,498 reviews', '76 reviews', '1,693 reviews', '702 reviews', '705 reviews']",[]
"['The ClevelandOpens in new window', 'GUEST HOUSE PARSONSOpens in new window', 'The Hoxton, ShoreditchOpens in new window', 'Greenwich - 1930s retro flat - 3 bedroomsOpens in new window', 'Impeccable 1-Bed House in LondonOpens in new window', ""YHA London St Paul'sOpens in new window"", 'Courthouse Hotel ShoreditchOpens in new window', 'Montcalm East, Autograph CollectionOpens in new window', 'London Olympus Hotel NirvanaOpens in new window', 'Apex London Wall HotelOpens in new window', 'Caesar HotelOpens in new window', 'Great Scotland Yard Hotel, part of HyattOpens in new window', 'Courthouse Hotel LondonOpens in new window', 'Marlin Apartments London Bridge - Empire SquareOpens in new window', 'Ambassadors BloomsburyOpens in new window', 'Pestana Chelsea Bridge HotelOpens in new window', 'Camden ApartmentsOpens in new window', 'Rhodes HotelOpens in new window', 'citizenM London Victoria StationOpens in new window', 'Corinthia LondonOpens in new window', 'Blueprint Living Apartments -Turnmill StreetOpens in new window', 'The Capital Hotel, Apartments & TownhouseOpens in new window', 'Sloane Square HotelOpens in new window', 'The Athenaeum Hotel & ResidencesOpens in new window', 'The Standard LondonOpens in new window']","[8.1, 8.4, 7.8, 6.8, 8.7, 7.0, 8.9, 8.3, 8.8, 6.7, 7.6, 6.9, 8.1, 6.7, 7.7, 8.8, 9.3, 8.0, 8.2, 7.9, 8.6, 8.7]","['Very good ', 'Very good ', 'Good ', 'Review score ', 'Fabulous ', 'Good ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Review score ', 'Good ', 'Review score ', 'Very good ', 'Review score ', 'Good ', 'Fabulous ', 'Superb ', 'Very good ', 'Very good ', 'Good ', 'Fabulous ', 'Fabulous ']","['1,409 reviews', '1,518 reviews', '576 reviews', '695 reviews', '3,544 reviews', '510 reviews', '507 reviews', '2,231 reviews', '594 reviews', '1,081 reviews', '912 reviews', '1,238 reviews', '2,498 reviews', '76 reviews', '1,693 reviews', '702 reviews', '705 reviews', '313 reviews', '700 reviews', '1,299 reviews', '542 reviews', '1,674 reviews']",[]
"['The ClevelandOpens in new window', 'GUEST HOUSE PARSONSOpens in new window', 'Sun Street HotelOpens in new window', 'One Hundred ShoreditchOpens in new window', 'The Chesterfield MayfairOpens in new window', 'The Hoxton, ShoreditchOpens in new window', 'Greenwich - 1930s retro flat - 3 bedroomsOpens in new window', 'Flemings MayfairOpens in new window', 'Impeccable 1-Bed House in LondonOpens in new window', 'Radisson Blu Edwardian Kenilworth Hotel, LondonOpens in new window', 'The Rokxy Townhouse - Kings CrossOpens in new window', ""YHA London St Paul'sOpens in new window"", 'Nobu Hotel London Portman SquareOpens in new window', 'Courthouse Hotel ShoreditchOpens in new window', 'Montcalm East, Autograph CollectionOpens in new window', 'Canary Riverside Plaza HotelOpens in new window', 'London Olympus Hotel NirvanaOpens in new window', 'Apex London Wall HotelOpens in new window', 'Caesar HotelOpens in new window', 'Great Scotland Yard Hotel, part of HyattOpens in new window', 'Courthouse Hotel LondonOpens in new window', 'Marlin Apartments London Bridge - Empire SquareOpens in new window', 'Ambassadors BloomsburyOpens in new window', 'Pestana Chelsea Bridge HotelOpens in new window', 'Camden ApartmentsOpens in new window']","[8.1, 9.4, 8.6, 8.9, 8.4, 8.7, 8.1, 8.5, 7.8, 8.5, 6.8, 8.7, 8.4, 7.0, 8.9, 8.3, 8.8, 6.7, 7.6, 6.9, 8.1, 6.7]","['Very good ', 'Superb ', 'Fabulous ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Very good ', 'Very good ', 'Good ', 'Very good ', 'Review score ', 'Fabulous ', 'Very good ', 'Good ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Review score ', 'Good ', 'Review score ', 'Very good ', 'Review score ']","['1,409 reviews', '32 reviews', '1,550 reviews', '2,147 reviews', '1,518 reviews', '524 reviews', '2,186 reviews', '324 reviews', '576 reviews', '850 reviews', '695 reviews', '3,544 reviews', '612 reviews', '510 reviews', '507 reviews', '2,231 reviews', '594 reviews', '1,081 reviews', '912 reviews', '1,238 reviews', '2,498 reviews', '76 reviews']","['£204', '£110', '£331', '£269', '£390', '£259', '£260', '£540', '£349', '£314', '£255', '£149', '£755', '£265', '£233', '£408', '£90', '£209', '£412', '£279', '£279', '£209', '£267', '£128']"
"['Caring HotelOpens in new window', 'GUEST HOUSE PARSONSOpens in new window', 'One Hundred ShoreditchOpens in new window', 'The Chesterfield MayfairOpens in new window', 'The Hoxton, ShoreditchOpens in new window', 'Greenwich - 1930s retro flat - 3 bedroomsOpens in new window', 'Flemings MayfairOpens in new window', 'Impeccable 1-Bed House in LondonOpens in new window', 'Radisson Blu Edwardian Kenilworth Hotel, LondonOpens in new window', 'The Rokxy Townhouse - Kings CrossOpens in new window', ""YHA London St Paul'sOpens in new window"", 'Nobu Hotel London Portman SquareOpens in new window', 'Courthouse Hotel ShoreditchOpens in new window', 'Montcalm East, Autograph CollectionOpens in new window', 'Canary Riverside Plaza HotelOpens in new window', 'London Olympus Hotel NirvanaOpens in new window', 'Apex London Wall HotelOpens in new window', 'Caesar HotelOpens in new window', 'Great Scotland Yard Hotel, part of HyattOpens in new window', 'Courthouse Hotel LondonOpens in new window', 'Marlin Apartments London Bridge - Empire SquareOpens in new window', 'Ambassadors BloomsburyOpens in new window', 'Pestana Chelsea Bridge HotelOpens in new window', 'Camden ApartmentsOpens in new window', 'Rhodes HotelOpens in new window']","[7.7, 8.6, 8.9, 8.4, 8.7, 8.1, 8.5, 7.8, 8.5, 6.8, 8.7, 8.4, 7.0, 8.9, 8.3, 8.8, 6.7, 7.6, 6.9, 8.1, 6.7, 7.7]","['Good ', 'Fabulous ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Very good ', 'Very good ', 'Good ', 'Very good ', 'Review score ', 'Fabulous ', 'Very good ', 'Good ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Review score ', 'Good ', 'Review score ', 'Very good ', 'Review score ', 'Good ']","['1,779 reviews', '1,550 reviews', '2,147 reviews', '1,518 reviews', '524 reviews', '2,186 reviews', '324 reviews', '576 reviews', '850 reviews', '695 reviews', '3,544 reviews', '612 reviews', '510 reviews', '507 reviews', '2,231 reviews', '594 reviews', '1,081 reviews', '912 reviews', '1,238 reviews', '2,498 reviews', '76 reviews', '1,693 reviews']","['£173', '£110', '£269', '£390', '£259', '£260', '£540', '£349', '£314', '£255', '£149', '£755', '£265', '£233', '£408', '£90', '£209', '£412', '£279', '£279', '£209', '£267', '£128', '£167']"
"['The ClevelandOpens in new window', 'GUEST HOUSE PARSONSOpens in new window', 'Sun Street HotelOpens in new window', 'One Hundred ShoreditchOpens in new window', 'The Chesterfield MayfairOpens in new window', 'The Hoxton, ShoreditchOpens in new window', 'Greenwich - 1930s retro flat - 3 bedroomsOpens in new window', 'Impeccable 1-Bed House in LondonOpens in new window', 'Radisson Blu Edwardian Kenilworth Hotel, LondonOpens in new window', 'The Rokxy Townhouse - Kings CrossOpens in new window', ""YHA London St Paul'sOpens in new window"", 'Nobu Hotel London Portman SquareOpens in new window', 'Courthouse Hotel ShoreditchOpens in new window', 'Montcalm East, Autograph CollectionOpens in new window', 'London Olympus Hotel NirvanaOpens in new window', 'Caesar HotelOpens in new window', 'Great Scotland Yard Hotel, part of HyattOpens in new window', 'Courthouse Hotel LondonOpens in new window', 'Marlin Apartments London Bridge - Empire SquareOpens in new window', 'Ambassadors BloomsburyOpens in new window', 'Pestana Chelsea Bridge HotelOpens in new window', 'Camden ApartmentsOpens in new window', 'Rhodes HotelOpens in new window', 'citizenM London Victoria StationOpens in new window', 'Corinthia LondonOpens in new window']","[8.1, 9.4, 8.6, 8.9, 8.4, 8.1, 8.5, 7.8, 8.5, 6.8, 8.7, 7.0, 8.3, 8.8, 6.7, 7.6, 6.9, 8.1, 6.7, 7.7, 8.8, 9.3]","['Very good ', 'Superb ', 'Fabulous ', 'Fabulous ', 'Very good ', 'Very good ', 'Very good ', 'Good ', 'Very good ', 'Review score ', 'Fabulous ', 'Good ', 'Very good ', 'Fabulous ', 'Review score ', 'Good ', 'Review score ', 'Very good ', 'Review score ', 'Good ', 'Fabulous ', 'Superb ']","['1,409 reviews', '32 reviews', '1,550 reviews', '2,147 reviews', '1,518 reviews', '2,186 reviews', '324 reviews', '576 reviews', '850 reviews', '695 reviews', '3,544 reviews', '510 reviews', '2,231 reviews', '594 reviews', '1,081 reviews', '912 reviews', '1,238 reviews', '2,498 reviews', '76 reviews', '1,693 reviews', '702 reviews', '705 reviews']","['£204', '£110', '£331', '£269', '£390', '£259', '£260', '£349', '£314', '£255', '£149', '£755', '£265', '£233', '£90', '£412', '£279', '£279', '£209', '£267', '£128', '£167', '£216', '£1,158']"
